,Country.of.Origin,Variety,Processing.Method,Moisture,Harvest.Year,Color,altitude_mean_meters,Category.One.Defects,Category.Two.Defects,Total.Cup.Points,Calidad
1168,2,3,4,0.11,2012,1,1775.0,0,0,83.25,Bueno
1169,0,0,0,0.11,2018,1,890.0,0,4,83.17,Bueno
1170,6,0,4,0.1,2017,1,1901.0,0,1,83.17,Bueno
1171,16,0,4,0.12,2016,1,168.0,0,3,83.17,Bueno
1172,19,1,0,0.07,2017,1,1550.0,0,0,83.17,Bueno
1173,6,3,4,0.11,2016,1,1500.0,2,3,83.17,Bueno
1174,7,2,4,0.11,2016,0,1450.0,0,1,83.17,Bueno
1175,1,1,4,0.11,2015,1,1200.0,0,0,83.17,Bueno
1176,1,1,4,0.1,2015,1,1600.0,0,3,83.17,Bueno
1177,4,0,4,0.0,2016,1,1350.0,0,0,83.17,Bueno
1178,6,0,4,0.11,2015,1,1500.0,0,1,83.17,Bueno
1179,6,0,4,0.12,2015,1,1650.0,0,3,83.17,Bueno
1180,9,12,4,0.1,2014,0,250.5,0,1,83.17,Bueno
1181,16,7,4,0.13,2014,0,1653.0,0,6,83.17,Bueno
1182,18,11,4,0.1,2014,0,1800.0,0,0,83.17,Bueno
1183,7,2,0,0.1,2013,1,1450.0,0,5,83.17,Bueno
1184,7,3,0,0.11,2015,1,1350.0,0,3,83.17,Bueno
1185,6,2,4,0.09,2014,1,464.49253276440106,0,1,83.17,Bueno
1186,16,0,4,0.12,2014,1,1800.0,0,1,83.17,Bueno
1187,6,0,4,0.11,2013,1,399.46357817738493,0,2,83.17,Bueno
1188,11,15,4,0.11,2013,1,1500.0,0,2,83.17,Bueno
1189,11,15,4,0.12,2012,1,532.0,3,8,83.17,Bueno
1190,11,8,4,0.14,2012,1,1089.0,0,10,83.17,Bueno
1191,2,3,4,0.11,2012,1,1775.0,1,2,83.17,Bueno
1192,11,15,4,0.13,2012,1,700.0,0,5,83.17,Bueno
1193,2,3,4,0.11,2012,0,1750.0,0,0,83.17,Bueno
1194,0,6,0,0.12,2012,1,1000.0,0,1,83.17,Bueno
1195,0,6,0,0.11,2012,1,950.0,0,4,83.17,Bueno
1196,6,0,4,0.0,2012,1,427.333130143249,0,10,83.17,Bueno
1197,0,6,3,0.12,2011,0,1000.0,0,3,83.17,Bueno
1198,2,3,4,0.0,2016,1,1799.0,0,4,83.08,Bueno
1199,0,16,2,0.11,2015,0,905.0,0,2,83.08,Bueno
1200,0,16,0,0.0,2016,1,1.0,0,3,83.08,Bueno
1201,15,15,0,0.0,2015,1,750.0,0,0,83.08,Bueno
1202,0,0,4,0.0,2015,1,1200.0,0,1,83.08,Bueno
1203,3,2,4,0.1,2014,1,1300.0,0,3,83.08,Bueno
1204,0,0,0,0.0,2018,1,890.0,0,4,83.0,Bueno
1205,0,0,0,0.11,2016,1,894.0,0,5,83.0,Bueno
1206,0,0,0,0.11,2016,0,872.0,0,3,83.0,Bueno
1207,18,0,4,0.12,2015,1,1473.0,0,6,83.0,Bueno
1208,18,0,0,0.12,2015,1,1645.0,0,8,83.0,Bueno
1209,19,3,1,0.0,2014,1,1550.0,0,0,83.0,Bueno
1210,6,2,4,0.11,2015,1,1550.0,0,3,83.0,Bueno
1211,6,2,4,0.11,2015,1,418.04327948796094,0,2,83.0,Bueno
1212,6,0,4,0.11,2015,1,1500.0,0,2,83.0,Bueno
1213,0,2,0,0.0,2014,1,1000.0,0,0,83.0,Bueno
1214,15,15,4,0.08,2014,1,1200.0,0,0,83.0,Bueno
1215,18,11,4,0.12,2013,1,1800.0,0,0,83.0,Bueno
1216,14,7,4,0.0,2013,0,260.11581834806464,0,0,83.0,Bueno
1217,6,0,4,0.1,2014,1,1500.0,1,0,83.0,Bueno
1218,3,2,4,0.11,2013,1,1200.0,0,3,83.0,Bueno
1219,0,16,3,0.12,2014,0,1250.0,0,4,83.0,Bueno
1220,2,3,4,0.11,2013,1,1775.0,1,1,83.0,Bueno
1221,2,3,4,0.0,2013,1,1750.0,0,0,83.0,Bueno
1222,2,3,0,0.11,2013,1,1000.0,0,1,83.0,Bueno
1223,2,3,0,0.0,2013,1,1000.0,0,2,83.0,Bueno
1224,2,3,4,0.11,2012,1,1775.0,1,2,83.0,Bueno
1225,11,15,4,0.11,2012,1,750.0,0,20,83.0,Bueno
1226,11,15,3,0.11,2012,1,1200.0,0,7,83.0,Bueno
1227,11,0,4,0.11,2012,1,1200.0,5,8,83.0,Bueno
1228,2,3,4,0.0,2012,1,1625.0,0,4,83.0,Bueno
1229,2,3,4,0.11,2012,1,1750.0,0,0,83.0,Bueno
1230,6,0,4,0.1,2012,1,418.04327948796094,0,2,83.0,Bueno
1231,2,3,4,0.12,2011,0,1775.0,0,0,83.0,Bueno
1232,0,0,0,0.0,2018,1,890.0,0,0,82.92,Bueno
1233,4,0,4,0.0,2017,1,1350.0,0,1,82.92,Bueno
1234,2,3,4,0.11,2017,1,1500.0,0,1,82.92,Bueno
1235,15,3,0,0.09,2016,1,350.0,31,0,82.92,Bueno
1236,5,7,4,0.0,2016,0,2000.0,1,20,82.92,Bueno
1237,15,15,0,0.0,2014,1,775.0,0,9,82.92,Bueno
1238,14,7,4,0.11,2015,0,1200.0,0,1,82.92,Bueno
1239,14,7,4,0.0,2014,0,1600.0,0,0,82.92,Bueno
1240,11,15,0,0.13,2015,0,1059.0,0,3,82.92,Bueno
1241,11,0,4,0.12,2015,0,1300.0,2,8,82.92,Bueno
1242,18,11,4,0.12,2013,1,1650.0,0,0,82.92,Bueno
1243,18,11,4,0.12,2013,1,1400.0,0,4,82.92,Bueno
1244,6,0,4,0.1,2014,1,1500.0,0,1,82.92,Bueno
1245,6,3,0,0.1,2014,1,1500.0,0,2,82.92,Bueno
1246,2,3,4,0.11,2013,1,1900.0,0,2,82.92,Bueno
1247,2,3,0,0.0,2013,0,1750.0,0,0,82.92,Bueno
1248,6,0,4,0.11,2013,1,520.2316366961293,0,2,82.92,Bueno
1249,2,7,4,0.11,2013,1,1450.0,3,5,82.92,Bueno
1250,11,15,0,0.1,2012,1,1248.0,0,4,82.92,Bueno
1251,19,7,0,0.0,2012,1,1040.0,0,17,82.92,Bueno
1252,11,15,4,0.14,2012,1,1400.0,1,4,82.92,Bueno
1253,9,12,4,0.1,2017,1,1754.0,0,3,82.83,Bueno
1254,6,0,4,0.11,2017,1,1700.0,1,2,82.83,Bueno
1255,0,16,2,0.11,2015,0,905.0,0,2,82.83,Bueno
1256,4,9,4,0.0,2016,1,1250.0,0,4,82.83,Bueno
1257,14,0,4,0.11,2015,0,1900.0,0,0,82.83,Bueno
1258,19,7,1,0.11,2014,1,1040.0,11,0,82.83,Bueno
1259,6,0,4,0.11,2015,1,371.5940262115209,0,2,82.83,Bueno
1260,0,2,0,0.12,2015,1,900.0,2,6,82.83,Bueno
1261,6,0,4,0.1,2014,1,1500.0,0,4,82.83,Bueno
1262,2,15,0,0.0,2013,1,1800.0,4,4,82.83,Bueno
1263,2,3,4,0.11,2013,1,1775.0,0,3,82.83,Bueno
1264,16,7,4,0.11,2012,1,1400.0,0,5,82.83,Bueno
1265,11,3,4,0.12,2012,1,1550.0,2,10,82.83,Bueno
1266,11,0,4,0.12,2012,0,1250.0,0,7,82.83,Bueno
1267,6,0,4,0.11,2012,1,399.46357817738493,0,10,82.83,Bueno
1268,6,3,4,0.11,2017,1,1800.0,0,8,82.75,Bueno
1269,6,0,4,0.11,2017,1,1700.0,0,4,82.75,Bueno
1270,6,0,4,0.1,2017,1,371.5940262115209,0,1,82.75,Bueno
1271,6,0,4,0.1,2017,1,371.5940262115209,0,1,82.75,Bueno
1272,8,7,1,0.12,2017,0,1500.0,0,15,82.75,Bueno
1273,6,0,4,0.12,2017,1,48.12142639439195,0,0,82.75,Bueno
1274,15,16,0,0.0,2016,1,650.0,0,0,82.75,Bueno
1275,3,3,4,0.09,2016,0,1850.0,0,1,82.75,Bueno
1276,7,3,0,0.09,2017,1,1400.0,0,6,82.75,Bueno
1277,0,16,2,0.11,2015,0,905.0,0,1,82.75,Bueno
1278,1,1,0,0.1,2015,1,1100.0,0,0,82.75,Bueno
1279,1,1,4,0.11,2015,1,1500.0,0,2,82.75,Bueno
1280,2,3,4,0.0,2014,0,1775.0,0,2,82.75,Bueno
1281,10,4,4,0.12,2014,0,1442.0,0,0,82.75,Bueno
1282,6,9,4,0.13,2014,1,464.49253276440106,0,2,82.75,Bueno
1283,2,15,4,0.12,2014,1,165.0,0,0,82.75,Bueno
1284,2,3,4,0.1,2013,1,1300.0,0,2,82.75,Bueno
1285,11,15,4,0.12,2013,1,1550.0,0,6,82.75,Bueno
1286,2,3,4,0.0,2012,0,1625.0,0,0,82.75,Bueno
1287,2,3,4,0.11,2012,1,1775.0,0,3,82.75,Bueno
1288,14,2,4,0.0,2012,1,1100.0,0,4,82.75,Bueno
1289,0,0,0,0.0,2018,1,890.0,0,4,82.67,Bueno
1290,0,0,0,0.11,2016,0,934.0,0,3,82.67,Bueno
1291,14,1,4,0.13,2015,0,1300.0,0,0,82.67,Bueno
1292,4,9,4,0.0,2016,1,1200.0,0,7,82.67,Bueno
1293,0,16,0,0.0,2016,1,1.0,0,0,82.67,Bueno
1294,16,7,4,0.12,2014,1,1700.0,0,0,82.67,Bueno
1295,16,0,4,0.12,2014,1,1550.0,0,4,82.67,Bueno
1296,15,15,4,0.08,2014,1,1200.0,0,0,82.67,Bueno
1297,11,15,0,0.11,2014,1,1296.0,0,0,82.67,Bueno
1298,18,11,4,0.12,2013,1,1650.0,0,0,82.67,Bueno
1299,15,15,4,0.11,2014,1,1240.0,0,0,82.67,Bueno
1300,17,3,4,0.11,2013,0,1500.0,0,0,82.67,Bueno
1301,2,3,4,0.11,2012,0,1800.0,0,3,82.67,Bueno
1302,6,3,4,0.11,2012,1,1500.0,0,0,82.67,Bueno
1303,6,0,4,0.1,2017,1,371.5940262115209,0,2,82.58,Bueno
1304,15,15,2,0.11,2016,1,1050.0,0,0,82.58,Bueno
1305,8,15,3,0.13,2015,0,1250.0,0,6,82.58,Bueno
1306,17,3,4,0.12,2014,0,1450.0,0,1,82.58,Bueno
1307,18,11,0,0.12,2013,1,1650.0,0,0,82.58,Bueno
1308,3,2,4,0.11,2013,1,1300.0,0,3,82.58,Bueno
1309,2,3,4,0.11,2013,0,1750.0,0,3,82.58,Bueno
1310,2,3,4,0.11,2013,1,1750.0,0,0,82.58,Bueno
1311,11,15,4,0.1,2012,1,1250.0,0,6,82.58,Bueno
1312,11,15,4,0.12,2012,1,1150.0,0,0,82.58,Bueno
1313,2,3,4,0.11,2012,1,1775.0,2,2,82.58,Bueno
1314,0,0,0,0.11,2018,1,890.0,0,4,82.5,Bueno
1315,8,7,4,0.11,2017,1,1250.0,0,5,82.5,Bueno
1316,7,3,4,0.1,2017,1,1400.0,0,4,82.5,Bueno
1317,6,0,4,0.1,2016,1,371.5940262115209,0,2,82.5,Bueno
1318,16,7,4,0.12,2014,1,1600.0,0,1,82.5,Bueno
1319,11,7,4,0.0,2013,1,1600.0,0,1,82.5,Bueno
1320,0,16,3,0.11,2014,0,1260.0,0,0,82.5,Bueno
1321,6,0,4,0.12,2013,1,399.46357817738493,0,4,82.5,Bueno
1322,2,3,4,0.11,2013,1,1750.0,0,1,82.5,Bueno
1323,6,0,4,0.11,2013,1,399.46357817738493,0,0,82.5,Bueno
1324,11,15,4,0.13,2012,1,1679.0,0,10,82.5,Bueno
1325,11,15,4,0.12,2012,1,1100.0,0,5,82.5,Bueno
1326,0,0,3,0.0,2012,0,1250.0,0,4,82.5,Bueno
1327,2,3,4,0.11,2012,1,1775.0,1,3,82.5,Bueno
1328,7,7,4,0.12,2017,1,1500.0,0,6,82.42,Bueno
1329,6,0,4,0.1,2017,1,1700.0,0,2,82.42,Bueno
1330,6,0,4,0.12,2016,1,1700.0,0,0,82.42,Bueno
1331,6,0,4,0.12,2017,1,48.12142639439195,0,0,82.42,Bueno
1332,2,3,4,0.11,2016,1,1600.0,0,1,82.42,Bueno
1333,1,1,4,0.1,2015,1,1600.0,0,0,82.42,Bueno
1334,16,10,4,0.13,2016,1,2285.0,0,7,82.42,Bueno
1335,0,16,0,0.0,2016,1,1.0,0,0,82.42,Bueno
1336,6,3,4,0.1,2013,1,1400.0,0,0,82.42,Bueno
1337,11,15,4,0.11,2014,1,1296.0,0,0,82.42,Bueno
1338,0,2,3,0.12,2012,0,1000.0,0,1,82.42,Bueno
1339,0,16,0,0.0,2014,1,1260.0,0,0,82.42,Bueno
1340,11,0,4,0.12,2013,1,1170.0,0,0,82.42,Bueno
1341,2,3,4,0.11,2013,1,1775.0,0,9,82.42,Bueno
1342,11,15,4,0.12,2013,1,1560.0,0,5,82.42,Bueno
1343,11,15,3,0.13,2012,1,1400.0,0,2,82.42,Bueno
1344,11,15,4,0.14,2012,1,1300.0,0,9,82.42,Bueno
1345,11,3,4,0.13,2012,1,1170.0,0,1,82.42,Bueno
1346,11,15,4,0.11,2012,1,1300.0,0,0,82.42,Bueno
1347,11,8,4,0.14,2012,1,1350.0,0,6,82.42,Bueno
1348,11,3,4,0.11,2012,1,1150.0,0,0,82.42,Bueno
1349,11,15,4,0.12,2012,0,1450.0,0,0,82.42,Bueno
1350,2,3,4,0.0,2011,1,1750.0,0,2,82.42,Bueno
1351,7,3,4,0.1,2017,1,1396.0,0,8,82.33,Bueno
1352,0,2,0,0.11,2016,1,982.0,0,11,82.33,Bueno
1353,0,0,0,0.11,2016,0,934.0,0,3,82.33,Bueno
1354,3,3,4,0.1,2015,0,1850.0,6,3,82.33,Bueno
1355,3,2,4,0.0,2015,1,1550.0,0,0,82.33,Bueno
1356,1,1,2,0.12,2015,1,1580.0,0,2,82.33,Bueno
1357,0,0,0,0.07,2016,1,1268.0,0,0,82.33,Bueno
1358,6,0,4,0.1,2015,1,510.94178604084124,0,6,82.33,Bueno
1359,10,4,4,0.12,2014,1,1450.0,0,0,82.33,Bueno
1360,0,0,0,0.11,2015,0,1100.0,0,0,82.33,Bueno
1361,6,9,4,0.12,2014,1,464.49253276440106,0,3,82.33,Bueno
1362,2,3,4,0.1,2013,1,1300.0,0,2,82.33,Bueno
1363,15,15,3,0.11,2014,1,200.0,0,0,82.33,Bueno
1364,15,15,4,0.11,2014,1,600.0,0,0,82.33,Bueno
1365,6,0,4,0.12,2013,1,399.46357817738493,2,1,82.33,Bueno
1366,2,3,4,0.0,2013,1,1750.0,0,1,82.33,Bueno
1367,11,15,4,0.12,2013,1,1300.0,0,3,82.33,Bueno
1368,6,0,4,0.11,2012,1,534.1664126790612,0,3,82.33,Bueno
1369,11,15,0,0.15,2012,1,441.0,1,8,82.33,Bueno
1370,11,0,4,0.13,2012,1,1170.0,0,9,82.33,Bueno
1371,6,0,4,0.1,2012,1,399.46357817738493,2,5,82.33,Bueno
1372,0,6,0,0.12,2012,1,1100.0,0,2,82.33,Bueno
1373,11,15,4,0.11,2012,1,1300.0,0,0,82.33,Bueno
1374,0,6,4,0.11,2012,1,950.0,0,2,82.33,Bueno
1375,2,3,0,0.0,2012,1,442.0,0,0,82.33,Bueno
1376,6,9,4,0.11,2016,1,1450.0,0,2,82.25,Bueno
1377,0,16,0,0.0,2016,1,1.0,0,9,82.25,Bueno
1378,4,0,4,0.12,2014,1,1500.0,0,0,82.25,Bueno
1379,7,2,4,0.11,2015,1,1350.0,0,2,82.25,Bueno
1380,10,4,4,0.13,2014,0,1180.0,0,0,82.25,Bueno
1381,0,0,0,0.11,2015,1,1100.0,0,0,82.25,Bueno
1382,15,15,4,0.11,2014,1,650.0,0,0,82.25,Bueno
1383,11,6,4,0.12,2013,0,1338.0,0,4,82.25,Bueno
1384,11,0,4,0.16,2012,1,533.0,3,8,82.25,Bueno
1385,6,0,4,0.11,2012,1,423.89588540079245,0,2,82.25,Bueno
1386,11,0,4,0.13,2012,1,1170.0,0,3,82.25,Bueno
1387,11,15,4,0.12,2012,1,1250.0,0,13,82.25,Bueno
1388,11,15,4,0.11,2012,1,1100.0,0,0,82.25,Bueno
1389,11,15,4,0.1,2012,1,900.0,0,3,82.25,Bueno
1390,2,3,4,0.12,2012,1,1750.0,0,1,82.25,Bueno
1391,2,3,4,0.11,2012,1,1775.0,0,0,82.25,Bueno
1392,0,0,0,0.11,2016,1,934.0,0,5,82.17,Bueno
1393,7,3,4,0.11,2015,0,1500.0,0,2,82.17,Bueno
1394,16,0,4,0.13,2015,1,1650.0,1,6,82.17,Bueno
1395,16,7,4,0.12,2016,1,1600.0,0,1,82.17,Bueno
1396,0,16,0,0.0,2016,1,1.0,0,1,82.17,Bueno
1397,7,2,4,0.11,2015,1,1350.0,0,2,82.17,Bueno
1398,6,0,4,0.09,2014,0,1500.0,0,4,82.17,Bueno
1399,16,7,4,0.12,2014,1,1700.0,0,1,82.17,Bueno
1400,11,7,4,0.12,2013,1,1100.0,0,0,82.17,Bueno
1401,11,7,4,0.1,2013,1,1400.0,1,1,82.17,Bueno
1402,15,15,1,0.11,2014,1,1200.0,0,0,82.17,Bueno
1403,15,15,4,0.0,2012,1,800.0,0,0,82.17,Bueno
1404,2,3,4,0.0,2013,0,1750.0,0,1,82.17,Bueno
1405,11,15,4,0.15,2012,1,1144.0,1,9,82.17,Bueno
1406,6,3,4,0.12,2012,1,1350.0,0,2,82.17,Bueno
1407,11,15,4,0.12,2012,1,1000.0,0,4,82.17,Bueno
1408,11,15,4,0.1,2012,1,1200.0,0,1,82.17,Bueno
1409,0,0,0,0.11,2016,1,894.0,0,3,82.08,Bueno
1410,0,16,0,0.0,2016,1,1.0,0,1,82.08,Bueno
1411,3,3,4,0.0,2015,0,1300.0,0,0,82.08,Bueno
1412,16,0,4,0.12,2014,1,1500.0,0,5,82.08,Bueno
1413,16,7,4,0.12,2014,1,1600.0,0,3,82.08,Bueno
1414,3,3,4,0.11,2013,1,13.0,0,2,82.08,Bueno
1415,11,15,4,0.13,2012,1,1300.0,0,7,82.08,Bueno
1416,11,15,4,0.13,2012,1,1800.0,3,13,82.08,Bueno
1417,11,15,4,0.11,2012,1,1250.0,0,11,82.08,Bueno
1418,19,7,0,0.12,2012,1,1040.0,0,2,82.08,Bueno
1419,11,15,4,0.11,2012,1,1250.0,0,1,82.08,Bueno
1420,7,3,4,0.12,2017,1,1600.0,0,1,82.0,Bueno
1421,7,3,0,0.1,2016,1,1600.0,0,7,82.0,Bueno
1422,0,0,0,0.11,2016,1,944.0,0,3,82.0,Bueno
1423,16,7,4,0.13,2015,1,1650.0,0,20,82.0,Bueno
1424,14,7,4,0.12,2015,0,1250.0,0,0,82.0,Bueno
1425,16,7,4,0.12,2014,1,1350.0,0,3,82.0,Bueno
1426,10,4,4,0.13,2014,0,2500.0,0,1,82.0,Bueno
1427,15,15,4,0.09,2013,1,600.0,0,0,82.0,Bueno
1428,3,2,4,0.1,2013,1,1300.0,0,4,82.0,Bueno
1429,7,3,4,0.11,2014,1,1400.0,0,5,82.0,Bueno
1430,2,3,4,0.11,2013,1,1900.0,0,1,82.0,Bueno
1431,15,15,4,0.12,2012,0,650.0,0,0,82.0,Bueno
1432,0,6,0,0.11,2012,0,1038.5,0,0,82.0,Bueno
1433,11,15,4,0.12,2012,1,940.0,0,1,82.0,Bueno
1434,0,6,0,0.12,2012,1,1000.0,0,1,82.0,Bueno
1435,0,2,3,0.11,2012,0,1050.0,0,1,82.0,Bueno
1436,0,6,3,0.12,2012,1,950.0,0,2,82.0,Bueno
1437,6,0,4,0.0,2012,1,427.333130143249,0,10,82.0,Bueno
1438,6,0,4,0.1,2017,1,1901.0,0,1,81.92,Bueno
1439,6,0,4,0.11,2017,1,371.5940262115209,0,0,81.92,Bueno
1440,7,3,4,0.12,2017,1,1400.0,0,1,81.92,Bueno
1441,0,2,0,0.11,2017,1,1020.0,0,4,81.92,Bueno
1442,4,0,4,0.11,2014,1,1250.0,0,2,81.92,Bueno
1443,6,2,4,0.11,2015,1,1550.0,0,7,81.92,Bueno
1444,16,7,4,0.12,2014,1,1877.0,0,4,81.92,Bueno
1445,15,15,1,0.11,2012,1,1000.0,0,0,81.92,Bueno
1446,11,0,4,0.12,2013,1,1300.0,0,6,81.92,Bueno
1447,11,15,3,0.13,2012,1,981.0,2,7,81.92,Bueno
1448,11,6,4,0.14,2012,1,690.0,2,8,81.92,Bueno
1449,11,7,4,0.12,2012,1,1650.0,0,4,81.92,Bueno
1450,11,0,4,0.12,2012,1,1000.0,0,0,81.92,Bueno
1451,0,6,0,0.12,2012,1,1100.0,0,3,81.92,Bueno
1452,6,0,4,0.1,2017,1,48.12142639439195,1,1,81.83,Bueno
1453,3,2,2,0.0,2016,1,1900.0,1,4,81.83,Bueno
1454,0,6,0,0.11,2016,1,973.0,0,3,81.83,Bueno
1455,8,7,1,0.11,2015,1,1250.0,0,0,81.83,Bueno
1456,6,0,4,0.1,2015,1,3280.0,2,6,81.83,Bueno
1457,0,16,0,0.0,2016,1,1.0,0,1,81.83,Bueno
1458,0,16,0,0.0,2016,1,1.0,0,0,81.83,Bueno
1459,12,2,4,0.0,2015,1,4001.0,0,2,81.83,Bueno
1460,11,2,4,0.11,2015,1,1425.0,0,7,81.83,Bueno
1461,7,2,4,0.12,2015,1,1400.0,0,1,81.83,Bueno
1462,3,3,4,0.09,2015,1,1300.0,0,0,81.83,Bueno
1463,15,15,4,0.0,2014,1,700.0,0,0,81.83,Bueno
1464,8,15,1,0.11,2014,1,1300.0,2,6,81.83,Bueno
1465,10,4,4,0.13,2014,1,1556.0,0,0,81.83,Bueno
1466,0,0,0,0.11,2015,1,1100.0,0,0,81.83,Bueno
1467,7,3,0,0.1,2014,1,1350.0,0,4,81.83,Bueno
1468,11,15,4,0.11,2014,1,1550.0,0,0,81.83,Bueno
1469,2,3,4,0.0,2013,0,1775.0,2,0,81.83,Bueno
1470,0,0,3,0.12,2012,0,1250.0,0,0,81.83,Bueno
1471,6,0,4,0.11,2013,1,399.46357817738493,0,1,81.83,Bueno
1472,11,0,4,0.12,2012,1,1500.0,0,2,81.83,Bueno
1473,11,15,3,0.12,2012,1,1250.0,0,10,81.83,Bueno
1474,6,0,4,0.11,2017,1,1700.0,0,1,81.75,Bueno
1475,19,3,4,0.12,2014,0,1040.0,0,0,81.75,Bueno
1476,16,7,4,0.12,2014,0,1600.0,0,4,81.75,Bueno
1477,11,0,4,0.13,2012,1,774.0,2,9,81.75,Bueno
1478,11,6,4,0.13,2012,1,1250.0,0,23,81.75,Bueno
1479,11,15,4,0.11,2012,1,1100.0,0,1,81.75,Bueno
1480,11,3,4,0.12,2012,1,1550.0,10,14,81.75,Bueno
1481,2,3,4,0.0,2011,1,1750.0,0,1,81.75,Bueno
1482,0,0,0,0.11,2018,1,890.0,0,5,81.67,Bueno
1483,6,0,4,0.1,2017,1,1700.0,0,1,81.67,Bueno
1484,6,0,4,0.12,2017,1,371.5940262115209,0,3,81.67,Bueno
1485,7,2,4,0.11,2016,0,1450.0,0,2,81.67,Bueno
1486,0,16,0,0.0,2016,1,1.0,0,0,81.67,Bueno
1487,16,7,4,0.12,2014,1,1500.0,0,0,81.67,Bueno
1488,16,7,4,0.12,2013,1,1700.0,0,7,81.67,Bueno
1489,0,0,4,0.1,2015,1,1260.0,0,2,81.67,Bueno
1490,7,3,0,0.1,2014,1,1400.0,0,5,81.67,Bueno
1491,3,3,4,0.11,2013,1,1850.0,0,3,81.67,Bueno
1492,15,15,3,0.11,2014,1,150.0,0,0,81.67,Bueno
1493,15,15,4,0.11,2014,1,750.0,0,0,81.67,Bueno
1494,11,15,4,0.12,2013,1,1400.0,0,6,81.67,Bueno
1495,6,0,4,0.11,2012,1,534.1664126790612,0,4,81.67,Bueno
1496,11,15,4,0.13,2012,1,1650.0,1,13,81.67,Bueno
1497,11,0,4,0.11,2012,1,1400.0,0,4,81.67,Bueno
1498,11,0,4,0.11,2012,1,1200.0,0,2,81.67,Bueno
1499,11,0,4,0.11,2012,1,1400.0,0,2,81.67,Bueno
1500,11,3,3,0.11,2012,1,940.0,0,4,81.67,Bueno
1501,7,1,4,0.11,2018,0,1200.0,0,3,81.58,Bueno
1502,15,15,4,0.1,2016,0,800.0,0,0,81.58,Bueno
1503,3,3,4,0.12,2015,1,13.0,0,1,81.58,Bueno
1504,16,7,4,0.12,2014,1,1800.0,0,5,81.58,Bueno
1505,10,4,4,0.13,2014,1,1100.0,0,0,81.58,Bueno
1506,0,16,4,0.12,2014,0,1260.0,0,3,81.58,Bueno
1507,6,0,4,0.12,2013,1,399.46357817738493,0,1,81.58,Bueno
1508,11,15,4,0.12,2013,1,1400.0,0,9,81.58,Bueno
1509,6,0,4,0.1,2017,1,371.5940262115209,0,0,81.5,Bueno
1510,13,3,1,0.11,2017,1,1100.0,0,3,81.5,Bueno
1511,7,3,4,0.1,2017,1,1400.0,0,5,81.5,Bueno
1512,15,15,0,0.12,2015,1,180.0,0,2,81.5,Bueno
1513,12,2,4,0.0,2015,1,371.5940262115209,0,4,81.5,Bueno
1514,3,3,4,0.12,2014,1,1200.0,1,2,81.5,Bueno
1515,10,4,4,0.12,2014,1,1599.0,0,0,81.5,Bueno
1516,6,7,4,0.12,2014,1,371.5940262115209,0,0,81.5,Bueno
1517,15,15,4,0.11,2014,0,900.0,0,0,81.5,Bueno
1518,0,16,3,0.0,2014,1,1200.0,1,1,81.5,Bueno
1519,14,7,4,0.11,2013,0,825.0,0,0,81.5,Bueno
1520,15,15,1,0.11,2014,1,600.0,0,0,81.5,Bueno
1521,11,15,4,0.13,2013,1,1150.0,0,2,81.5,Bueno
1522,11,15,4,0.12,2012,1,1600.0,0,5,81.5,Bueno
1523,11,2,4,0.12,2012,1,1100.0,0,10,81.5,Bueno
1524,11,15,3,0.11,2012,1,1000.0,0,6,81.5,Bueno
1525,11,0,4,0.13,2012,1,1250.0,0,5,81.5,Bueno
1526,11,15,0,0.11,2012,1,1100.0,0,3,81.5,Bueno
1527,8,7,4,0.12,2012,1,1400.0,0,0,81.5,Bueno
1528,0,0,3,0.12,2012,0,125.0,0,2,81.5,Bueno
1529,11,6,4,0.12,2017,1,1100.0,1,17,81.42,Bueno
1530,6,2,4,0.1,2016,1,418.04327948796094,0,0,81.42,Bueno
1531,0,2,0,0.11,2016,1,1100.0,0,2,81.42,Bueno
1532,7,2,4,0.12,2015,1,1400.0,0,1,81.42,Bueno
1533,15,15,4,0.12,2014,1,110.0,0,0,81.42,Bueno
1534,10,4,4,0.12,2014,0,1422.0,0,0,81.42,Bueno
1535,0,0,0,0.0,2015,1,1100.0,0,0,81.42,Bueno
1536,6,0,4,0.1,2014,1,1550.0,0,6,81.42,Bueno
1537,11,15,4,0.0,2014,1,1550.0,1,1,81.42,Bueno
1538,6,0,4,0.12,2013,1,399.46357817738493,0,4,81.42,Bueno
1539,11,3,4,0.13,2012,1,763.0,1,8,81.42,Bueno
1540,2,3,0,0.11,2011,1,1750.0,0,0,81.42,Bueno
1541,7,3,4,0.11,2017,0,1500.0,0,3,81.33,Bueno
1542,0,2,0,0.11,2016,1,1100.0,0,14,81.33,Bueno
1543,7,2,4,0.09,2015,1,1350.0,0,4,81.33,Bueno
1544,0,16,1,0.12,2015,1,1200.0,0,6,81.33,Bueno
1545,14,7,4,0.14,2014,1,1400.0,0,3,81.33,Bueno
1546,10,4,4,0.13,2014,1,1200.0,0,1,81.33,Bueno
1547,7,2,4,0.12,2014,1,1450.0,0,3,81.33,Bueno
1548,11,15,4,0.13,2012,1,1800.0,4,13,81.33,Bueno
1549,11,15,4,0.12,2012,1,1000.0,0,4,81.33,Bueno
1550,15,15,0,0.12,2015,1,680.0,0,0,81.25,Bueno
1551,0,16,0,0.0,2016,1,1.0,0,1,81.25,Bueno
1552,13,2,4,0.1,2015,1,1100.0,0,4,81.25,Bueno
